Name,Display Name,Type,Class,Is Lot Numbered Item,Inactive,UPC Code,Weight,Item Weight (Kg),Length,Height,Width,Package Quantity,Master Carton Weight (lbs),Master Carton Length (in),Master Carton Width (in),Master Carton Height (in),Master GTIN #,Harmonized Product Code,Manufacturer Country
XRC0010-05,"Milkflow Drink Mix Fenugreek, Orange Mango + Electrolytes, 10-Packet, TTAB Carton (CA)",Inventory Item,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,No,Yes,,,,,,,,,,,,,,US
XRC0015-01,"Milkflow, Capsules, 100 Count, TTAB Carton, SBS .018, 4.5 x 2.75  x 2.0 --- (CA)",Inventory Item,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,No,Yes,,,,,,,,,,,,,,US
XRC0015-02,"Milkflow, Capsules, 60 Count, TTAB Carton --- (CA)",Inventory Item,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,No,Yes,,,,,,,,,,,,,,US
XRC0020-01,"Milkscreen, 8-Pack TTAB Carton, SBS .016, 4.5 x 2.75 x 1.5, 4CP + AQ --- (CA)",Inventory Item,Legacy UpSpring : (Old) Alcohol,No,Yes,,,,,,,,,,,,,,US
XRC0020-02,"Milkscreen, 20-Pack TTAB Carton, SBS .016, 4.5 x 2.75 x 1.5, 4CP + AQ --- (CA)",Inventory Item,Legacy UpSpring : (Old) Alcohol,No,Yes,,,,,,,,,,,,,,US
XRF0001-01,"Milkflow, Berry + Electrolytes, Singapore, Mix Packet",Inventory Item,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,No,Yes,,,,,,,,,,,,,,
XRF0001-02,"Milkflow, Chocolate + Electrolytes, Singapore, Mix Packet",Inventory Item,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,No,Yes,,,,,,,,,,,,,,
XRF0005-01,"MilkFlow, Fenugreek + Electrolytes, Berry, Mix Packet, (AUS - NZ)",Inventory Item,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,No,Yes,,,,,,,,,,,,,,
XRF0005-02,"MilkFlow, Fenugreek + Electrolytes, Chocolate, Mix Packet, (AUS - NZ)",Inventory Item,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,No,Yes,,,,,,,,,,,,,,
XRF0010-01,"MilkFlow, Fenugreek + Electrolytes, Berry, Mix Packet --- (CA)",Inventory Item,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,No,Yes,,,,,,,,,,,,,,
XRF0010-02,"MilkFlow, Fenugreek + Electrolytes, Chocolate, Mix Packet --- (CA)",Inventory Item,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,No,Yes,,,,,,,,,,,,,,
XRF0010-03,"MilkFlow, Fenugreek + Electrolytes, Orange Mango, Mix Packet --- (CA)",Inventory Item,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,No,Yes,,,,,,,,,,,,,,
XRG0001-01,"Guide, MSA, 8x12.5 Flat, 10 panel accordion fold to 2.5x8, English / French User Guide --- (CA)",Inventory Item,Legacy UpSpring : (Old) Alcohol,No,Yes,,,,,,,,,,,,,,
XRI0001-02,"Insert, CP, High Waist Incision Care, Nude or Black, Generic, Multi-Language --- Amazon EU  (Selectra stock)",Inventory Item,,No,No,,,,,,,,,,,,,,
XRI0005-02,"Insert, PB, High Waist Compression Only, Nude or Black, Generic, Multi-Language --- Amazon EU  (Selectra stock)",Inventory Item,,No,Yes,,,,,,,,,,,,,,
XRI0010-02,"Insert, CP, 2-Pack, High Waist Incision Care, Nude & Black, Generic, Multi-Language --- Amazon EU  (Selectra stock)",Inventory Item,,No,Yes,,,,,,,,,,,,,,
XRI0015-01,"Insert, Shrinkx Hips Ultra, Generic, Poly Bag, Multi-Language (formerly RI0080-51-ML)",Inventory Item,Legacy UpSpring : (Old) Shrinkx Hips,No,Yes,,,,,,,,,,,,,,US
XRL0001-01,"Milkflow, Capsules, Bottle Label, 100 Count (AUS - NZ)",Inventory Item,Legacy UpSpring : (Old) Milkflow,No,Yes,,,,,,,,,,,,,,
XRL0005-01,"Milkflow, Capsules, Bottle Label, 120cc, 100 Count --- (CA)",Inventory Item,Legacy UpSpring : (Old) Milkflow,No,Yes,,,,,,,,,,,,,,
XRL0005-02,"Milkflow, Capsules, Bottle Label, 60 Count --- (CA)",Inventory Item,Legacy UpSpring : (Old) Milkflow,No,Yes,,,,,,,,,,,,,,
XRM0001-01,"MaxFlow, Fenugreek, Chocolate, Mix Packet",Inventory Item,Legacy UpSpring : (Old) Milkflow : (Old) Drink Mix,No,Yes,,,,,,,,,,,,,,
